x,y,z,x_quat,y_quat,z_quat,w_quat,speed
3838.1346853544715,73730.65631415586,0.0,0.0,0.0,-0.971203489070717,0.23825151167802838,5.0
3837.6911692030876,73730.42477731728,0.0,0.0,0.0,-0.9712037597542843,0.2382504082664758,5.0
3837.2476519995234,73730.19324249428,0.0,0.0,0.0,-0.9712061418453605,0.2382406977026586,5.0
3836.8041265884335,73729.96172339382,0.0,0.0,0.0,-0.9712082531794288,0.23823209052552613,5.0
3836.360601177343,73729.73020429336,0.0,0.0,0.0,-0.9712082531794288,0.23823209052552613,5.0
3835.917075766253,73729.4986851929,0.0,0.0,0.0,-0.9712082531794288,0.23823209052552613,5.0
3835.473550355163,73729.26716609244,0.0,0.0,0.0,-0.971208155039275,0.23823249061622012,5.0
3835.0300253255773,73729.03564626114,0.0,0.0,0.0,-0.9712067172715675,0.23823835192215706,5.0
3834.5865055035556,73728.80411645392,0.0,0.0,0.0,-0.9712053776134945,0.23824381312980525,5.0
3834.142985681534,73728.5725866467,0.0,0.0,0.0,-0.9712053776119839,0.23824381313596338,5.0
3833.6994658595117,73728.34105683946,0.0,0.0,0.0,-0.9712053776119839,0.23824381313596338,5.0
3833.25594603749,73728.10952703224,0.0,0.0,0.0,-0.9712053776134945,0.23824381312980525,5.0
3832.8124262154683,73727.87799722502,0.0,0.0,0.0,-0.9712148935888109,0.23820501772900315,5.0
3832.3688694094403,73727.64653828948,0.0,0.0,0.0,-0.9712320711859145,0.23813496992235045,5.0
3831.9252828111353,73727.41513644428,0.0,0.0,0.0,-0.97123973335007,0.2381037176570013,5.0
3831.4816962128302,73727.18373459906,0.0,0.0,0.0,-0.97123973335007,0.2381037176570013,5.0
3831.038109614525,73726.95233275386,0.0,0.0,0.0,-0.9712397333516299,0.23810371765063787,5.0
3830.5945230162197,73726.72093090866,0.0,0.0,0.0,-0.9712214477953299,0.23817829318043082,5.0
3830.1510075253104,73726.4893928393,0.0,0.0,0.0,-0.9711908223255971,0.23830314020283175,5.0
3829.707539971009,73726.25776293526,0.0,0.0,0.0,-0.9711784855385943,0.23835341245084432,5.0
3829.264072416707,73726.02613303124,0.0,0.0,0.0,-0.9711784855385943,0.23835341245084432,5.0
3828.8206048624056,73725.7945031272,0.0,0.0,0.0,-0.9711784855385943,0.23835341245084432,5.0
3828.377137308104,73725.56287322317,0.0,0.0,0.0,-0.9711849316431472,0.23832714606040023,5.0
3827.9336447258393,73725.33129131081,0.0,0.0,0.0,-0.9712606436416925,0.23801840708803443,5.0
3827.489883001707,73725.10022548391,0.0,0.0,0.0,-0.9713298280868632,0.23773591455382753,5.0
3827.046121277575,73724.86915965703,0.0,0.0,0.0,-0.9712632324575811,0.23800784288768884,5.0
3826.602618722276,73724.63759709314,0.0,0.0,0.0,-0.971165397122859,0.2384067352890845,5.0
3826.159237205677,73724.40580253993,0.0,0.0,0.0,-0.9711353143763551,0.23852924594509972,5.0
